CODE_ART,LIBELLE_ART,LIBELLE_ETD_ART,PRIX_ART_DPA,DATE_PRIX,PRIX_ART_CPT,PRIX_ART_PCT,CES_CREDIT,CES_COMPTANT,CES_PRETCT,CODE_SOUS_FAM,CODE_UNITE,ACTIF,LIBELLE_UNITE,LIBELLE_SOUS_FAM,CODE_FAM,LIBELLE_FAM,CAMPAGNE,CODE_CAMP
368599.0,DOXYCOL 100G,DOXYCOL 100 G,2200,2018-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368563.0,STROMITEN CHIEN,STROMITEN CHIEN,350,2018-01-01,0.0,0.0,O,O,O,3685,,True,Com,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368592.0,DEXAPHENYLARTHRITE 100 ML,DEXAPHENYLARTHRITE 100 ML,3500,2018-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
369120.0,BOULON H 12 X 50 REF.801-02-06,BOULON H 12 X 50 REF.801-02-06,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369121.0,BOULON H 14 X 50 REF.801-02-10,BOULON H 14 X 50 REF.801-02-10,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
369122.0,BOULON H 12 X 40,BOULON H 12 X 40,350,2020-06-02,0.0,0.0,O,O,O,3691,,True,Unité,CHAR T34/MC3 PI RECH,NO_DCPT,Aucun Décompte,2025-2026,15
373300.0,huile de Neem,huile de Neem,5250,2024-08-09,0.0,0.0,O,O,O,3733,,True,Litre,insecticide bio,DCPT_DEUX,décomptes numéro 2,2025-2026,15
369669.0,MORCEAUX SAVON NOSA,MORCEAUX SAVON NOSA DE 200 G,170,2024-08-09,0.0,0.0,O,O,O,3696,,True,Unité,Divers,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368219.0,INSECTOR T,INSECTOR EN SACHET DE 50 G,600,2019-05-24,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368220.0,STARGRAIN EN SACHET DE 50 G,STARGRAIN EN SACHET DE 50 G,500,2024-05-30,0.0,0.0,O,O,O,3682,,True,Sachet,prod traitsem,DCPT_UN,décomptes numéro 1,2025-2026,15
368131.0,GLYPHALM 720 WG,GLYPHALM 720 WG EN SACHET DE 240 G,1200,2025-05-28,0.0,0.0,O,O,O,3681,,True,Sachet,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368012.0,ENGRAIS NPK SB 21 08 12 3 1,ENGRAIS NPK 21 08 12 3 1EN SAC DE 50 KG,550,2023-05-15,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368013.0,ENGRAIS NPK+CAO+S,ENGRAIS NPK+CAO+S(6 10 30 +6+6 EN SAC DE 50 KG,550,2023-05-15,0.0,0.0,O,O,O,3680,,True,Kilogramme,Engrais,DCPT_UN,décomptes numéro 1,2025-2026,15
368784.0,PULAPPAREIL PULMIC,PULAPPAREIL PULMIC,31500,2021-12-01,0.0,0.0,O,O,O,3687,,True,Unité,App Hand Piec Rechan,NO_DCPT,Aucun Décompte,2025-2026,15
368586.0,OXYTETRACYCLINE 20% EN POUDRE,OXYTETRACYCLINE 20% EN POUDRE,2500,2012-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368631.0,TUBE AVEC ECROU MATABI,TUBE AVEC ECROU MATABI,4000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368632.0,MANETTE COMPLETE MATABI,MANETTE COMPLETE MATABI,3500,2012-01-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368634.0,ECROU MATABI,ECROU MATABI,300,2012-01-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368635.0,TUYAU COMPLETE MATABI,TUYAU COMPLETE MATABI,3000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Unité,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368593.0,TOPLINE POUR ON,TOPLINE POUR ON,18000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368594.0,PIPERAZINE DE CITRAT,PIPERAZINE DE CITRAT,2000,2012-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368643.0,POIGNEE COMPLETE SHOGUN,POIGNEE COMPLETE SHOGUN,5000,2012-01-01,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368644.0,POMPE COMPLETE SHOGUN,POMPE COMPLETE SHOGUN,7500,2012-01-01,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368645.0,TETE PULVERISATION SHOGUN 1 L,TETE PULVERISATION SHOGUN 1 L,1000,2012-01-01,0.0,0.0,nan,nan,nan,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368647.0,TUBE COMPLET SHOGUN,TUBE COMPLET SHOGUN,4000,2012-01-01,0.0,0.0,nan,nan,nan,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368649.0,PULVERISATEUR SHOGUN 1 L,PULVERIASTEUR SHOGUN 1 L,2600,2012-01-01,0.0,0.0,nan,nan,nan,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368651.0,APPAREIL MATABI 2000 ML,APPAREIL MATABI 2000 ML,3500,2012-01-01,0.0,0.0,nan,nan,nan,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368652.0,PULVERISATEUR 5 L,PULVERISATEUR,15000,2012-01-01,0.0,0.0,nan,nan,nan,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
368548.0,MULTIVAX FLACON 20 DOSES,MULTIVAX FLACON 20 DOSES,1300,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368549.0,ITANEW,ITANEW 100 DOSES,3600,2012-01-01,0.0,0.0,O,O,O,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368550.0,CAP¨RIPESTOVAC 50 DOSES,CAPRIPESTOVAC 50 DOSES,5000,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368551.0,CAPRIPESTOVAC 100 DOSES,CAPRIPESTOVAC 100 DOSES,10000,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368570.0,MULTIVAX 50 DOSES,MULTIVAX 50 DOSES,3500,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368573.0,MULTIVAX 25 DOSES,MULTIVAX 25 DOSES,2000,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368581.0,CAPRIXEROVAX 20 DOSES,CAPRIXEROVAX 20 DOSES,2000,2012-01-01,0.0,0.0,nan,nan,nan,3685,,True,Flacon,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368600.0,TYLOKEL 20% 100 ML,TYLOKEL 20% 100 ML,4800,2012-01-01,0.0,0.0,O,O,O,3686,,True,Flacon,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
3686.0,SERINGUE 20 CC BOLIVET,SERINGUE CC 20 BOLIVET,3000,2016-01-01,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
229006.0,TOURTEAU SOYABET AVARIE EN SAC DE 60 KG,TOURTEAU SOYABET AVARIE EN SAC DE 60 KG,6000,2017-11-16,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
229003.0,NUTRIBET AVARIE EN SAC DE 60 KG,NUTRIBET AVARIE EN SAC DE 60 KG,7200,2017-11-16,0.0,0.0,O,O,O,2290,,True,Sac,Tourteau Avarié,NO_DCPT,Aucun Décompte,2025-2026,15
368515.0,Veriben B12 10.5g,Veriben B12 10.5g,2200,2012-01-01,0.0,0.0,O,O,O,3685,,True,Sachet,Produits Vétérinaire,NO_DCPT,Aucun Décompte,2025-2026,15
368625.0,Aiguille 15/20,Aiguille 15/20,300,2012-02-01,0.0,0.0,O,O,O,3686,,True,Unité,Instruments Vétérina,DCPT_DEUX,décomptes numéro 2,2025-2026,15
373500.0,CYPERTHOX 10 %,CYPERTHOX 10 %,2500,2020-06-01,0.0,0.0,O,O,O,3735,,True,Flacon,PRODUIT VETERINAIRE,NO_DCPT,Aucun Décompte,2025-2026,15
368168.0,MIRACULLIOUS EN BIDON,MIRACULLIOUS EN BIDON,12500,2024-05-30,0.0,0.0,O,O,O,3681,,True,Litre,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
368170.0,QUARTZ EN BIDON,QUARTZ EN BIDON,5500,2025-05-28,0.0,0.0,O,O,O,3681,,True,Bidon,Herbicides,DCPT_UN,décomptes numéro 1,2025-2026,15
