Date,Station,Pluie_mm
2018-09-14,Ngong,7.0
2018-09-15,Ngong,8.0
2018-09-19,Ngong,4.0
2018-09-20,Ngong,7.0
2018-09-22,Ngong,15.0
2018-09-23,Ngong,36.0
2018-09-27,Ngong,1.0
2018-09-30,Ngong,2.0
2018-10-24,Ngong,5.0
2018-10-27,Ngong,2.0
2019-04-13,Ngong,25.0
2019-04-15,Ngong,11.0
2019-04-24,Ngong,11.0
2019-04-30,Ngong,1.0
2019-05-03,Ngong,6.0
2019-05-08,Ngong,4.0
2019-05-09,Ngong,5.0
2019-05-10,Ngong,1.0
2019-05-14,Ngong,1.0
2019-05-16,Ngong,28.0
2019-05-20,Ngong,18.0
2019-05-26,Ngong,2.0
2019-05-29,Ngong,30.0
2019-06-05,Ngong,6.0
2019-06-07,Ngong,53.0
2019-06-11,Ngong,2.0
2019-06-13,Ngong,9.0
2019-06-15,Ngong,2.0
2019-06-21,Ngong,70.0
2019-06-23,Ngong,24.0
2019-06-25,Ngong,6.0
2019-06-30,Ngong,23.0
2019-07-01,Ngong,5.0
2019-07-05,Ngong,10.0
2019-07-07,Ngong,2.0
2019-07-08,Ngong,3.0
2019-07-11,Ngong,33.0
2019-07-13,Ngong,3.0
2019-07-14,Ngong,1.0
2019-07-18,Ngong,9.0
2019-07-24,Ngong,36.0
2019-07-28,Ngong,40.0
2019-07-31,Ngong,1.0
2019-08-01,Ngong,10.0
2019-08-03,Ngong,3.0
2019-08-04,Ngong,11.0
2019-08-05,Ngong,5.0
2019-08-07,Ngong,1.0
2019-08-11,Ngong,73.0
2019-08-12,Ngong,7.0
2019-08-15,Ngong,1.0
2019-08-16,Ngong,4.0
2019-08-18,Ngong,1.0
2019-08-21,Ngong,10.0
2019-08-22,Ngong,48.0
2019-08-23,Ngong,6.0
2019-08-24,Ngong,15.0
2019-08-26,Ngong,2.0
2019-08-27,Ngong,3.0
2019-08-28,Ngong,54.0
2019-08-30,Ngong,20.0
2019-08-31,Ngong,14.0
2019-09-02,Ngong,48.0
2019-09-04,Ngong,15.0
2019-09-06,Ngong,22.0
2019-09-08,Ngong,12.0
2019-09-09,Ngong,28.0
2019-09-11,Ngong,4.0
2019-09-13,Ngong,45.0
2019-09-14,Ngong,2.0
2019-09-17,Ngong,1.0
2019-09-19,Ngong,30.0
2019-09-21,Ngong,12.0
2019-09-25,Ngong,7.0
2019-09-28,Ngong,7.0
2019-10-03,Ngong,30.0
2019-10-05,Ngong,44.0
2019-10-06,Ngong,42.0
2019-10-09,Ngong,1.0
2019-10-11,Ngong,6.0
2019-10-15,Ngong,15.0
2019-10-17,Ngong,1.0
2019-10-18,Ngong,2.0
2019-10-22,Ngong,1.0
2019-10-23,Ngong,3.0
2019-10-25,Ngong,6.0
2019-10-26,Ngong,35.0
2020-04-05,Ngong,3.0
2020-04-24,Ngong,1.0
2020-04-30,Ngong,8.0
2020-05-03,Ngong,3.0
2020-05-18,Ngong,34.0
2020-05-23,Ngong,6.0
2020-06-05,Ngong,26.0
2020-06-10,Ngong,14.0
2020-06-12,Ngong,3.0
2020-06-13,Ngong,18.0
2020-06-15,Ngong,7.0
2020-06-17,Ngong,16.0
2020-06-18,Ngong,3.0
2020-06-21,Ngong,5.0
2020-06-25,Ngong,35.0
2020-06-28,Ngong,35.0
2020-07-04,Ngong,9.0
2020-07-09,Ngong,11.0
2020-07-10,Ngong,10.0
2020-07-14,Ngong,13.0
2020-07-19,Ngong,38.0
2020-07-23,Ngong,3.0
2020-07-29,Ngong,83.0
2020-07-31,Ngong,11.0
2020-08-01,Ngong,15.0
2020-08-02,Ngong,62.0
2020-08-03,Ngong,4.0
2020-08-14,Ngong,9.0
2020-08-20,Ngong,20.0
2020-08-22,Ngong,11.0
2020-08-23,Ngong,13.0
2020-08-27,Ngong,13.0
2020-09-01,Ngong,10.0
2020-09-03,Ngong,34.0
2020-09-10,Ngong,7.0
2020-09-13,Ngong,11.0
2020-09-15,Ngong,52.0
2020-09-20,Ngong,5.0
2020-09-25,Ngong,8.0
2020-09-26,Ngong,21.0
2020-09-28,Ngong,7.0
2020-10-01,Ngong,3.0
2020-10-04,Ngong,8.0
2020-10-05,Ngong,30.0
2020-10-13,Ngong,20.0
2021-04-13,Ngong,10.0
2021-04-22,Ngong,2.0
2021-04-24,Ngong,15.0
2021-05-06,Ngong,18.0
2021-05-10,Ngong,3.0
2021-05-12,Ngong,3.0
2021-05-14,Ngong,3.0
2021-05-15,Ngong,11.0
2021-05-17,Ngong,3.0
2021-05-26,Ngong,2.0
2021-05-31,Ngong,6.0
2021-06-03,Ngong,14.0
2021-06-04,Ngong,20.0
2021-06-08,Ngong,5.0
2021-06-11,Ngong,3.0
2021-06-12,Ngong,8.0
2021-06-15,Ngong,13.0
2021-06-21,Ngong,6.0
2021-06-22,Ngong,4.0
2021-06-26,Ngong,22.0
2021-06-29,Ngong,20.0
2021-07-02,Ngong,36.0
2021-07-08,Ngong,22.0
2021-07-11,Ngong,44.0
2021-07-14,Ngong,36.0
2021-07-16,Ngong,28.0
2021-07-22,Ngong,34.0
2021-07-24,Ngong,39.0
2021-07-26,Ngong,13.0
2021-07-30,Ngong,8.0
2021-08-01,Ngong,22.0
2021-08-05,Ngong,2.0
2021-08-07,Ngong,28.0
2021-08-08,Ngong,23.0
2021-08-09,Ngong,2.0
2021-08-11,Ngong,24.0
2021-08-14,Ngong,3.0
2021-08-15,Ngong,22.0
2021-08-16,Ngong,2.0
2021-08-18,Ngong,8.0
2021-08-20,Ngong,34.0
2021-08-22,Ngong,49.0
2021-08-25,Ngong,34.0
2021-08-28,Ngong,30.0
2021-08-30,Ngong,4.0
2021-09-01,Ngong,7.0
2021-09-02,Ngong,10.0
2021-09-05,Ngong,26.0
2021-09-09,Ngong,20.0
2021-09-13,Ngong,6.0
2021-09-21,Ngong,1.0
2021-09-22,Ngong,2.0
2021-09-28,Ngong,16.0
2021-10-16,Ngong,52.0
2021-10-20,Ngong,20.0
2021-10-23,Ngong,24.0
2021-10-26,Ngong,5.0
2014-03-26,Poli,11.0
2014-03-27,Poli,4.0
2014-03-30,Poli,43.0
2014-04-12,Poli,5.0
2014-04-17,Poli,1.0
2014-04-18,Poli,11.0
2014-04-20,Poli,10.0
2014-04-23,Poli,3.0
2014-04-27,Poli,18.0
2014-04-28,Poli,2.0
2014-05-01,Poli,60.0
2014-05-02,Poli,13.0
2014-05-03,Poli,13.0
2014-05-07,Poli,20.0
2014-05-12,Poli,36.0
2014-05-13,Poli,11.0
2014-05-20,Poli,5.0
2014-05-28,Poli,12.0
2014-05-29,Poli,19.0
2014-06-02,Poli,38.0
2014-06-06,Poli,38.0
2014-06-12,Poli,2.0
2014-06-15,Poli,31.0
2014-06-17,Poli,45.0
2014-06-18,Poli,40.0
2014-06-21,Poli,7.0
2014-06-22,Poli,21.0
2014-07-03,Poli,25.0
2014-07-07,Poli,17.0
2014-07-08,Poli,8.0
2014-07-11,Poli,49.0
2014-07-14,Poli,26.0
2014-07-20,Poli,11.0
2014-07-21,Poli,8.0
2014-07-22,Poli,24.0
2014-07-24,Poli,4.0
2014-07-25,Poli,25.0
2014-07-27,Poli,10.0
2014-07-28,Poli,16.0
2014-07-31,Poli,28.0
2014-08-01,Poli,36.0
2015-03-25,Poli,20.0
2015-04-09,Poli,4.0
2015-05-03,Poli,23.0
2015-05-04,Poli,6.0
2015-05-18,Poli,2.0
2015-05-19,Poli,2.0
2015-05-22,Poli,5.0
2015-05-24,Poli,50.0
2015-05-28,Poli,9.0
2015-05-30,Poli,16.0
2015-06-03,Poli,37.0
2015-06-07,Poli,7.0
2015-06-08,Poli,11.0
2015-06-11,Poli,18.0
2015-06-14,Poli,11.0
2015-06-16,Poli,4.0
2015-06-18,Poli,38.0
2015-06-19,Poli,7.0
2015-06-22,Poli,10.0
2015-06-25,Poli,5.0
2015-06-29,Poli,4.0
2015-07-01,Poli,10.0
2015-07-02,Poli,6.0
2015-07-04,Poli,13.0
2015-07-13,Poli,36.0
2015-07-15,Poli,22.0
2015-07-17,Poli,4.0
2015-07-19,Poli,2.0
2015-07-20,Poli,23.0
2015-07-21,Poli,22.0
2015-07-22,Poli,5.0
2015-07-23,Poli,2.0
2015-07-27,Poli,8.0
2015-07-29,Poli,15.0
2015-07-30,Poli,47.0
2015-08-02,Poli,25.0
2015-08-05,Poli,2.0
2015-08-09,Poli,63.0
2015-08-11,Poli,35.0
2015-08-13,Poli,11.0
2015-08-15,Poli,18.0
2015-08-16,Poli,22.0
2015-08-17,Poli,7.0
2015-08-18,Poli,5.0
2015-08-20,Poli,18.0
2015-08-23,Poli,73.0
2015-08-25,Poli,21.0
2015-08-26,Poli,10.0
2015-08-27,Poli,55.0
2015-08-30,Poli,30.0
2015-08-31,Poli,5.0
2015-09-01,Poli,28.0
2015-09-02,Poli,6.0
2015-09-03,Poli,15.0
2015-09-06,Poli,27.0
2015-09-08,Poli,27.0
2015-09-10,Poli,28.0
2015-09-13,Poli,18.0
2015-09-14,Poli,4.0
2015-09-15,Poli,40.0
2015-09-19,Poli,9.0
2015-09-20,Poli,11.0
2015-09-22,Poli,19.0
2015-09-23,Poli,17.0
2015-09-25,Poli,24.0
2015-10-01,Poli,14.0
2015-10-03,Poli,35.0
2015-10-05,Poli,8.0
2015-10-08,Poli,5.0
2015-10-13,Poli,6.0
2015-10-15,Poli,11.0
2015-10-18,Poli,7.0
2015-10-26,Poli,18.0
2015-10-28,Poli,1.0
2016-03-17,Poli,35.0
2016-03-18,Poli,25.0
2016-03-19,Poli,8.0
2016-03-23,Poli,8.0
2016-03-25,Poli,22.0
2016-04-06,Poli,3.0
2016-04-09,Poli,2.0
2016-04-11,Poli,2.0
2016-04-16,Poli,21.0
2016-04-18,Poli,2.0
2016-04-26,Poli,9.0
2016-04-28,Poli,12.0
2016-05-09,Poli,3.0
2016-05-15,Poli,4.0
2016-05-18,Poli,2.0
2016-05-20,Poli,27.0
2016-05-22,Poli,16.0
2016-05-23,Poli,27.0
2016-05-24,Poli,29.0
2016-05-28,Poli,17.0
2016-06-01,Poli,3.0
2016-06-06,Poli,23.0
2016-06-08,Poli,13.0
2016-06-11,Poli,47.0
2016-06-15,Poli,19.0
2016-06-20,Poli,3.0
2016-06-24,Poli,13.0
2016-06-26,Poli,8.0
2016-06-27,Poli,13.0
2016-06-28,Poli,25.0
2016-06-29,Poli,1.0
2016-06-30,Poli,1.0
2016-07-01,Poli,12.0
2016-07-05,Poli,27.0
2016-07-09,Poli,19.0
2016-07-10,Poli,4.0
2016-07-11,Poli,53.0
2016-07-13,Poli,24.0
2016-07-14,Poli,44.0
2016-07-16,Poli,40.0
2016-07-17,Poli,4.0
2016-07-18,Poli,1.0
2016-07-19,Poli,14.0
2016-07-21,Poli,8.0
2016-07-23,Poli,14.0
2016-07-24,Poli,14.0
2016-07-26,Poli,26.0
2016-07-29,Poli,50.0
2016-08-02,Poli,16.0
2016-08-03,Poli,33.0
2016-08-05,Poli,14.0
2016-08-07,Poli,2.0
2016-08-08,Poli,6.0
2016-08-09,Poli,8.0
2016-08-10,Poli,11.0
2016-08-11,Poli,36.0
2016-08-12,Poli,29.0
2016-08-15,Poli,16.0
2016-08-16,Poli,12.0
2016-08-18,Poli,20.0
2016-08-19,Poli,5.0
2016-08-20,Poli,55.0
2016-08-24,Poli,15.0
2016-08-25,Poli,30.0
2016-08-26,Poli,15.0
2016-08-28,Poli,16.0
2016-08-29,Poli,2.0
2016-09-01,Poli,13.0
2016-09-02,Poli,36.0
2016-09-03,Poli,24.0
2016-09-04,Poli,1.0
2016-09-05,Poli,45.0
2016-09-09,Poli,21.0
2016-09-11,Poli,37.0
2016-09-12,Poli,4.0
2016-09-13,Poli,4.0
2016-09-14,Poli,5.0
2016-09-15,Poli,2.0
2016-09-16,Poli,40.0
2016-09-17,Poli,3.0
2016-09-18,Poli,10.0
2016-09-20,Poli,41.0
2016-09-22,Poli,13.0
2016-09-26,Poli,44.0
2016-09-27,Poli,1.0
2016-09-29,Poli,4.0
2016-10-05,Poli,26.0
2016-10-06,Poli,10.0
2016-10-09,Poli,33.0
2016-10-12,Poli,2.0
2016-10-16,Poli,2.0
2016-10-18,Poli,1.0
2017-04-07,Poli,3.0
2017-04-12,Poli,67.0
2017-04-13,Poli,11.0
2017-04-14,Poli,17.0
2017-04-24,Poli,22.0
2017-04-27,Poli,10.0
2017-05-01,Poli,3.0
2017-05-06,Poli,10.0
2017-05-08,Poli,7.0
2017-05-09,Poli,3.0
2017-05-15,Poli,8.0
2017-05-20,Poli,10.0
2017-05-25,Poli,30.0
2017-06-01,Poli,27.0
2017-06-03,Poli,19.0
2017-06-04,Poli,5.0
2017-06-07,Poli,4.0
2017-06-10,Poli,5.0
2017-06-11,Poli,1.0
2017-06-13,Poli,4.0
2017-06-16,Poli,44.0
2017-06-18,Poli,2.0
2017-06-20,Poli,13.0
2017-06-21,Poli,50.0
2017-06-23,Poli,12.0
2017-06-24,Poli,32.0
2017-06-27,Poli,5.0
2017-06-30,Poli,40.0
2017-07-02,Poli,21.0
2017-07-04,Poli,17.0
2017-07-06,Poli,7.0
2017-07-08,Poli,47.0
2017-07-10,Poli,5.0
2017-07-12,Poli,12.0
2017-07-13,Poli,34.0
2017-07-17,Poli,66.0
2017-07-18,Poli,1.0
2017-07-20,Poli,6.0
2017-07-21,Poli,34.0
2017-07-28,Poli,15.0
2017-07-30,Poli,95.0
2017-07-31,Poli,2.0
2017-08-03,Poli,15.0
2017-08-06,Poli,55.0
2017-08-07,Poli,15.0
2017-08-08,Poli,36.0
2017-08-10,Poli,11.0
2017-08-11,Poli,3.0
2017-08-12,Poli,26.0
2017-08-13,Poli,8.0
2017-08-16,Poli,16.0
2017-08-20,Poli,65.0
2017-08-21,Poli,38.0
2017-08-22,Poli,2.0
2017-08-23,Poli,2.0
2017-08-25,Poli,48.0
2017-08-27,Poli,4.0
2017-08-29,Poli,24.0
2017-08-31,Poli,2.0
2017-09-02,Poli,17.0
2017-09-03,Poli,47.0
2017-09-05,Poli,10.0
2017-09-06,Poli,15.0
2017-09-07,Poli,35.0
2017-09-08,Poli,3.0
2017-09-10,Poli,6.0
2017-09-12,Poli,22.0
2017-09-14,Poli,3.0
2017-09-17,Poli,30.0
2017-09-19,Poli,26.0
2017-09-20,Poli,3.0
2017-09-21,Poli,27.0
2017-09-23,Poli,4.0
2017-09-25,Poli,8.0
2017-09-26,Poli,14.0
2017-09-27,Poli,17.0
2017-09-29,Poli,9.0
2017-10-03,Poli,19.0
2017-10-05,Poli,7.0
2017-10-11,Poli,48.0
2018-04-18,Poli,2.0
2018-04-27,Poli,7.0
2018-04-30,Poli,20.0
2018-05-01,Poli,4.0
2018-05-02,Poli,3.0
2018-05-10,Poli,24.0
2018-05-12,Poli,24.0
2018-05-13,Poli,9.0
2018-05-14,Poli,22.0
2018-05-17,Poli,5.0
2018-05-21,Poli,4.0
2018-05-24,Poli,23.0
2018-05-28,Poli,38.0
2018-05-29,Poli,32.0
2018-05-30,Poli,7.0
2018-06-02,Poli,6.0
2018-06-03,Poli,26.0
2018-06-06,Poli,6.0
2018-06-10,Poli,42.0
2018-06-13,Poli,19.0
2018-06-17,Poli,6.0
2018-06-19,Poli,15.0
2018-06-23,Poli,16.0
2018-06-24,Poli,25.0
2018-06-26,Poli,19.0
2018-06-28,Poli,5.0
2018-06-29,Poli,5.0
2018-06-30,Poli,25.0
2018-07-02,Poli,17.0
2018-07-05,Poli,15.0
2018-07-07,Poli,3.0
2018-07-09,Poli,6.0
2018-07-11,Poli,51.0
2018-07-13,Poli,4.0
2018-07-16,Poli,13.0
2018-07-18,Poli,7.0
2018-07-19,Poli,80.0
2018-07-20,Poli,8.0
2018-07-24,Poli,2.0
2018-07-29,Poli,5.0
2018-08-01,Poli,93.0
2018-08-02,Poli,21.0
2018-08-05,Poli,5.0
2018-08-07,Poli,3.0
2018-08-08,Poli,71.0
2018-08-11,Poli,6.0
2018-08-12,Poli,5.0
2018-08-13,Poli,88.0
2018-08-16,Poli,46.0
2018-08-19,Poli,7.0
2018-08-20,Poli,47.0
2018-08-21,Poli,26.0
2018-08-22,Poli,2.0
2018-08-24,Poli,12.0
2018-08-28,Poli,3.0
2018-08-30,Poli,5.0
2018-08-31,Poli,17.0
2018-09-01,Poli,49.0
2018-09-02,Poli,8.0
2018-09-03,Poli,1.0
2018-09-04,Poli,1.0
2018-09-06,Poli,6.0
2018-09-07,Poli,83.0
2018-09-09,Poli,9.0
2018-09-10,Poli,36.0
2018-09-11,Poli,2.0
2018-09-12,Poli,30.0
2018-09-13,Poli,23.0
2018-09-14,Poli,10.0
2018-09-15,Poli,2.0
2018-09-17,Poli,21.0
2018-09-19,Poli,2.0
2018-09-21,Poli,21.0
2018-09-22,Poli,48.0
2018-09-23,Poli,24.0
2018-09-24,Poli,3.0
2018-09-27,Poli,8.0
2018-09-28,Poli,31.0
2018-09-30,Poli,8.0
2018-10-02,Poli,28.0
2018-10-05,Poli,5.0
2018-10-08,Poli,34.0
2018-10-09,Poli,9.0
2018-10-12,Poli,3.0
2018-10-24,Poli,65.0
2018-10-27,Poli,3.0
2018-10-28,Poli,2.0
2019-02-24,Poli,25.0
2019-04-06,Poli,12.0
2019-04-08,Poli,14.0
2019-04-13,Poli,13.0
2019-04-14,Poli,2.0
2019-04-15,Poli,4.0
2019-04-21,Poli,10.0
2019-04-22,Poli,22.0
2019-04-23,Poli,4.0
2019-05-01,Poli,5.0
2019-05-03,Poli,5.0
2019-05-05,Poli,5.0
2019-05-06,Poli,9.0
2019-05-08,Poli,6.0
2019-05-11,Poli,40.0
2019-05-15,Poli,3.0
2019-05-16,Poli,15.0
2019-05-20,Poli,29.0
2019-05-25,Poli,31.0
2019-05-28,Poli,6.0
2019-05-29,Poli,48.0
2019-05-30,Poli,15.0
2019-05-31,Poli,1.0
2019-06-02,Poli,26.0
2019-06-05,Poli,14.0
2019-06-08,Poli,19.0
2019-06-10,Poli,14.0
2019-06-11,Poli,7.0
2019-06-13,Poli,5.0
2019-06-19,Poli,11.0
2019-06-21,Poli,13.0
2019-06-23,Poli,112.0
2019-06-25,Poli,5.0
2019-06-27,Poli,19.0
2019-07-01,Poli,25.0
2019-07-05,Poli,31.0
2019-07-07,Poli,23.0
2019-07-08,Poli,10.0
2019-07-09,Poli,17.0
2019-07-10,Poli,8.0
2019-07-11,Poli,45.0
2019-07-13,Poli,5.0
2019-07-14,Poli,1.0
2019-07-15,Poli,4.0
2019-07-18,Poli,29.0
2019-07-19,Poli,1.0
2019-07-22,Poli,45.0
2019-07-23,Poli,8.0
2019-07-24,Poli,4.0
2019-07-26,Poli,26.0
2019-07-28,Poli,28.0
2019-07-31,Poli,32.0
2019-08-01,Poli,19.0
2019-08-03,Poli,8.0
2019-08-05,Poli,11.0
2019-08-07,Poli,19.0
2019-08-08,Poli,6.0
2019-08-11,Poli,11.0
2019-08-13,Poli,5.0
2019-08-15,Poli,22.0
2019-08-16,Poli,8.0
2019-08-17,Poli,3.0
2019-08-19,Poli,12.0
2019-08-21,Poli,32.0
2019-08-22,Poli,2.0
2019-08-23,Poli,48.0
2019-08-24,Poli,10.0
2019-08-28,Poli,10.0
2019-08-29,Poli,8.0
2019-08-30,Poli,3.0
2019-08-31,Poli,5.0
2019-09-02,Poli,15.0
2019-09-04,Poli,45.0
2019-09-06,Poli,7.0
2019-09-07,Poli,19.0
2019-09-08,Poli,6.0
2019-09-09,Poli,14.0
2019-09-11,Poli,6.0
2019-09-13,Poli,77.0
2019-09-14,Poli,28.0
2019-09-16,Poli,14.0
2019-09-17,Poli,6.0
2019-09-18,Poli,33.0
2019-09-19,Poli,12.0
2019-09-21,Poli,10.0
2019-09-25,Poli,8.0
2019-09-28,Poli,5.0
2019-10-02,Poli,10.0
2019-10-03,Poli,60.0
2019-10-05,Poli,2.0
2019-10-07,Poli,3.0
2019-10-09,Poli,9.0
2019-10-11,Poli,4.0
2019-10-17,Poli,18.0
2019-10-18,Poli,20.0
2019-10-19,Poli,10.0
2019-10-20,Poli,19.0
2019-10-22,Poli,1.0
2019-10-23,Poli,23.0
2019-10-25,Poli,8.0
2019-10-26,Poli,27.0
2019-10-30,Poli,11.0
2019-11-02,Poli,4.0
2020-03-24,Poli,5.0
2020-04-05,Poli,19.0
2020-04-24,Poli,28.0
2020-04-25,Poli,3.0
2020-04-26,Poli,3.0
2020-04-30,Poli,5.0
2020-05-03,Poli,86.0
2020-05-09,Poli,7.0
2020-05-15,Poli,18.0
2020-05-17,Poli,18.0
2020-05-18,Poli,32.0
2020-05-23,Poli,2.0
2020-05-24,Poli,4.0
2020-05-28,Poli,10.0
2020-06-01,Poli,28.0
2020-06-05,Poli,36.0
2020-06-08,Poli,3.0
2020-06-10,Poli,26.0
2020-06-13,Poli,19.0
2020-06-15,Poli,1.0
2020-06-18,Poli,58.0
2020-06-21,Poli,11.0
2020-06-25,Poli,46.0
2020-06-28,Poli,30.0
2020-06-29,Poli,2.0
2020-07-02,Poli,7.0
2020-07-04,Poli,6.0
2020-07-07,Poli,49.0
2020-07-09,Poli,5.0
2020-07-10,Poli,15.0
2020-07-14,Poli,10.0
2020-07-16,Poli,26.0
2020-07-17,Poli,2.0
2020-07-19,Poli,62.0
2020-07-22,Poli,1.0
2020-07-23,Poli,10.0
2020-07-25,Poli,3.0
2020-07-28,Poli,70.0
2020-07-29,Poli,54.0
2020-07-31,Poli,24.0
2020-08-01,Poli,2.0
2020-08-02,Poli,10.0
2020-08-17,Poli,9.0
2020-08-20,Poli,13.0
2020-08-22,Poli,63.0
2020-08-23,Poli,3.0
2020-08-24,Poli,7.0
2020-08-28,Poli,5.0
2020-08-31,Poli,9.0
2020-09-01,Poli,5.0
2020-09-03,Poli,8.0
2020-09-04,Poli,10.0
2020-09-06,Poli,4.0
2020-09-07,Poli,8.0
2020-09-08,Poli,5.0
2020-09-09,Poli,25.0
2020-09-12,Poli,30.0
2020-09-13,Poli,26.0
2020-09-14,Poli,7.0
2020-09-15,Poli,25.0
2020-09-16,Poli,5.0
2020-09-17,Poli,3.0
2020-09-19,Poli,31.0
2020-09-23,Poli,5.0
2020-09-25,Poli,14.0
2020-09-26,Poli,9.0
2020-09-28,Poli,24.0
2020-09-29,Poli,4.0
2020-10-01,Poli,43.0
2020-10-02,Poli,9.0
2020-10-04,Poli,3.0
2020-10-05,Poli,4.0
2020-10-07,Poli,3.0
2020-10-13,Poli,33.0
2020-10-15,Poli,2.0
2020-10-24,Poli,5.0
2021-03-13,Poli,22.0
2021-03-22,Poli,9.0
2021-04-10,Poli,7.0
2021-04-19,Poli,5.0
2021-04-20,Poli,3.0
2021-04-23,Poli,3.0
2021-04-24,Poli,30.0
2021-04-29,Poli,4.0
2021-05-04,Poli,16.0
2021-05-06,Poli,85.0
2021-05-10,Poli,3.0
2021-05-12,Poli,6.0
2021-05-13,Poli,35.0
2021-05-15,Poli,40.0
2021-05-26,Poli,11.0
2021-05-31,Poli,10.0
2021-06-04,Poli,21.0
2021-06-06,Poli,2.0
2021-06-08,Poli,11.0
2021-06-12,Poli,36.0
2021-06-15,Poli,8.0
2021-06-17,Poli,3.0
2021-06-19,Poli,2.0
2021-06-20,Poli,27.0
2021-06-22,Poli,9.0
2021-06-26,Poli,37.0
2021-06-27,Poli,38.0
2021-06-29,Poli,40.0
2021-07-02,Poli,41.0
2021-07-07,Poli,36.0
2021-07-08,Poli,30.0
2021-07-11,Poli,51.0
2021-07-14,Poli,23.0
2021-07-16,Poli,35.0
2021-07-30,Poli,13.0
2021-07-31,Poli,2.0
2021-08-01,Poli,6.0
2021-08-02,Poli,8.0
2021-08-04,Poli,18.0
2021-08-07,Poli,35.0
2021-08-08,Poli,25.0
2021-08-11,Poli,54.0
2021-08-13,Poli,2.0
2021-08-15,Poli,4.0
2021-08-16,Poli,16.0
2021-08-17,Poli,10.0
2021-08-19,Poli,23.0
2021-08-20,Poli,77.0
2021-08-21,Poli,4.0
2021-08-22,Poli,14.0
2021-08-24,Poli,9.0
2021-08-25,Poli,12.0
2021-08-27,Poli,17.0
2021-08-28,Poli,7.0
2021-08-30,Poli,5.0
2021-08-31,Poli,44.0
2021-09-02,Poli,13.0
2021-09-04,Poli,5.0
2021-09-05,Poli,10.0
2021-09-07,Poli,4.0
2021-09-09,Poli,22.0
2021-09-11,Poli,3.0
2021-09-13,Poli,23.0
2021-09-14,Poli,3.0
2021-09-20,Poli,34.0
2021-09-21,Poli,15.0
2021-09-22,Poli,17.0
2021-09-23,Poli,2.0
2021-09-24,Poli,3.0
2021-09-28,Poli,8.0
2021-10-04,Poli,3.0
2021-10-15,Poli,3.0
2021-10-16,Poli,11.0
2021-10-20,Poli,2.0
2021-10-22,Poli,11.0
2021-10-23,Poli,12.0
2021-10-26,Poli,22.0
2014-03-29,Tchatibali,10.0
2014-04-19,Tchatibali,1.0
2014-04-20,Tchatibali,2.0
2014-04-22,Tchatibali,9.0
2014-04-23,Tchatibali,3.0
2014-04-30,Tchatibali,20.0
2014-05-03,Tchatibali,6.0
2014-05-12,Tchatibali,3.0
2014-05-13,Tchatibali,2.0
2014-05-28,Tchatibali,21.0
2014-05-29,Tchatibali,7.0
2014-06-02,Tchatibali,10.0
2014-06-06,Tchatibali,9.0
2014-06-15,Tchatibali,3.0
2014-06-17,Tchatibali,21.0
2014-06-18,Tchatibali,18.0
2014-06-22,Tchatibali,3.0
2014-06-25,Tchatibali,8.0
2014-06-29,Tchatibali,6.0
2014-07-01,Tchatibali,1.0
2014-07-02,Tchatibali,22.0
2014-07-07,Tchatibali,64.0
2014-07-11,Tchatibali,35.0
2014-07-12,Tchatibali,8.0
2014-07-14,Tchatibali,10.0
2014-07-16,Tchatibali,50.0
2014-07-21,Tchatibali,8.0
2014-07-25,Tchatibali,6.0
2014-07-28,Tchatibali,5.0
2014-07-31,Tchatibali,101.0
2014-08-01,Tchatibali,48.0
2014-08-02,Tchatibali,10.0
2015-05-02,Tchatibali,2.0
2015-05-03,Tchatibali,1.0
2015-05-18,Tchatibali,2.0
2015-05-24,Tchatibali,10.0
2015-05-25,Tchatibali,8.0
2015-05-27,Tchatibali,1.0
2015-05-29,Tchatibali,7.0
2015-06-01,Tchatibali,3.0
2015-06-06,Tchatibali,1.0
2015-06-07,Tchatibali,25.0
2015-06-14,Tchatibali,16.0
2015-06-22,Tchatibali,16.0
2015-06-25,Tchatibali,3.0
2015-06-29,Tchatibali,29.0
2015-07-04,Tchatibali,17.0
2015-07-07,Tchatibali,1.0
2015-07-11,Tchatibali,2.0
2015-07-13,Tchatibali,6.0
2015-07-15,Tchatibali,23.0
2015-07-17,Tchatibali,6.0
2015-07-19,Tchatibali,50.0
2015-07-22,Tchatibali,26.0
2015-07-26,Tchatibali,8.0
2015-07-28,Tchatibali,14.0
2015-07-31,Tchatibali,4.0
2015-08-05,Tchatibali,5.0
2015-08-06,Tchatibali,1.0
2015-08-11,Tchatibali,22.0
2015-08-13,Tchatibali,15.0
2015-08-16,Tchatibali,6.0
2015-08-17,Tchatibali,8.0
2015-08-18,Tchatibali,6.0
2015-08-20,Tchatibali,4.0
2015-08-21,Tchatibali,15.0
2015-08-23,Tchatibali,6.0
2015-08-26,Tchatibali,2.0
2015-08-28,Tchatibali,53.0
2015-08-30,Tchatibali,16.0
2015-09-01,Tchatibali,4.0
2015-09-04,Tchatibali,31.0
2015-09-06,Tchatibali,23.0
2015-09-08,Tchatibali,10.0
2015-09-10,Tchatibali,35.0
2015-09-14,Tchatibali,49.0
2015-09-15,Tchatibali,1.0
2015-09-20,Tchatibali,11.0
2015-09-23,Tchatibali,12.0
2015-10-01,Tchatibali,6.0
2015-10-03,Tchatibali,22.0
2015-10-04,Tchatibali,4.0
2015-10-08,Tchatibali,19.0
2015-10-31,Tchatibali,2.0
